Time,Angular Acc,Angular Vel,Angular Dis,Force X,Force Y,Accel X,Accel Y,Vel X,Vel Y,Pos X,Pos Y
7.13501,0.0235618,0.0502573,0.0535994,2.49652e+07,1.3181e+06,25,0,303.424,0,1315.84,100
7.15101,0.0235618,0.0506343,0.0544066,2.49641e+07,1.33934e+06,25,0,303.824,0,1320.69,100
7.16801,0.0235618,0.0510348,0.0552708,2.4963e+07,1.35949e+06,25,0,304.249,0,1325.86,100
7.18501,0.0235618,0.0514354,0.0561418,2.49618e+07,1.38107e+06,25,0,304.674,0,1331.04,100
7.20201,0.0235618,0.0518359,0.0570196,2.49606e+07,1.40281e+06,25,0,305.099,0,1336.22,100
7.21901,0.0235618,0.0522365,0.0579042,2.49594e+07,1.42472e+06,25,0,305.524,0,1341.41,100
7.23501,0.0235618,0.0526135,0.058743,2.49581e+07,1.4468e+06,25,0,305.924,0,1346.3,100
7.25201,0.0235618,0.053014,0.0596408,2.49569e+07,1.46773e+06,25,0,306.349,0,1351.51,100
7.26901,0.0235618,0.0534146,0.0605455,2.49556e+07,1.49014e+06,25,0,306.774,0,1356.72,100
7.28501,0.0235618,0.0537916,0.0614031,2.49542e+07,1.51271e+06,25,0,307.174,0,1361.63,100
7.30101,0.0235618,0.0541686,0.0622668,2.49529e+07,1.53411e+06,25,0,307.574,0,1366.55,100
7.31801,0.0235618,0.0545691,0.0631911,2.49516e+07,1.55566e+06,25,0,307.999,0,1371.78,100
7.33501,0.0235618,0.0549697,0.0641221,2.49501e+07,1.57873e+06,25,0,308.424,0,1377.02,100
7.35201,0.0235618,0.0553702,0.06506,2.49486e+07,1.60196e+06,25,0,308.849,0,1382.27,100
7.36901,0.0235618,0.0557708,0.0660047,2.49471e+07,1.62535e+06,25,0,309.274,0,1387.52,100
7.38501,0.0235618,0.0561478,0.0669001,2.49456e+07,1.64892e+06,25,0,309.674,0,1392.47,100
7.40101,0.0235618,0.0565247,0.0678014,2.49441e+07,1.67125e+06,25,0,310.074,0,1397.43,100
7.41801,0.0235618,0.0569253,0.0687658,2.49426e+07,1.69374e+06,25,0,310.499,0,1402.71,100
7.43501,0.0235618,0.0573258,0.0697369,2.49409e+07,1.71779e+06,25,0,310.924,0,1407.99,100
7.45201,0.0235618,0.0577264,0.0707149,2.49392e+07,1.74201e+06,25,0,311.349,0,1413.28,100
7.46901,0.0235618,0.0581269,0.0716996,2.49375e+07,1.7664e+06,25,0,311.774,0,1418.58,100
7.48601,0.0235618,0.0585275,0.0726912,2.49358e+07,1.79095e+06,25,0,312.199,0,1423.88,100
7.50301,0.0235618,0.058928,0.0736895,2.4934e+07,1.81568e+06,25,0,312.624,0,1429.19,100
7.51901,0.0235618,0.059305,0.0746354,2.49322e+07,1.84057e+06,25,0,313.024,0,1434.2,100
7.53501,0.0235618,0.059682,0.0755873,2.49304e+07,1.86415e+06,25,0,313.424,0,1439.21,100
7.55201,0.0235618,0.0600826,0.0766053,2.49286e+07,1.88788e+06,25,0,313.849,0,1444.54,100
7.56901,0.0235618,0.0604831,0.0776301,2.49267e+07,1.91326e+06,25,0,314.274,0,1449.88,100
7.58601,0.0235618,0.0608837,0.0786617,2.49247e+07,1.9388e+06,25,0,314.699,0,1455.22,100
7.60201,0.0235618,0.0612607,0.0796389,2.49227e+07,1.96452e+06,25,0,315.099,0,1460.26,100
7.61801,0.0235618,0.0616377,0.0806221,2.49208e+07,1.98887e+06,25,0,315.499,0,1465.31,100
7.63501,0.0235618,0.0620382,0.0816733,2.49188e+07,2.01337e+06,25,0,315.924,0,1470.67,100
7.65101,0.0235618,0.0624152,0.0826689,2.49167e+07,2.03956e+06,25,0,316.324,0,1475.73,100
7.66801,0.0235618,0.0628157,0.0837334,2.49146e+07,2.06437e+06,25,0,316.749,0,1481.11,100
7.68401,0.0235618,0.0631927,0.0847415,2.49124e+07,2.09089e+06,25,0,317.149,0,1486.18,100
7.70001,0.0235618,0.0635697,0.0857556,2.49103e+07,2.116e+06,25,0,317.549,0,1491.26,100
7.71601,0.0235618,0.0639467,0.0867757,2.49081e+07,2.14126e+06,25,0,317.949,0,1496.35,100
7.73301,0.0235618,0.0643473,0.0878662,2.49059e+07,2.16667e+06,25,0,318.374,0,1501.76,100
7.74901,0.0235618,0.0647243,0.0888988,2.49036e+07,2.19383e+06,25,0,318.774,0,1506.85,100
7.76601,0.0235618,0.0651248,0.0900025,2.49013e+07,2.21954e+06,25,0,319.199,0,1512.28,100
7.78301,0.0235618,0.0655254,0.091113,2.48988e+07,2.24703e+06,25,0,319.624,0,1517.71,100
7.79901,0.0235618,0.0659024,0.0921644,2.48963e+07,2.27468e+06,25,0,320.024,0,1522.82,100
7.81501,0.0235618,0.0662793,0.0932219,2.48939e+07,2.30085e+06,25,0,320.424,0,1527.95,100
7.83101,0.0235618,0.0666563,0.0942854,2.48914e+07,2.32717e+06,25,0,320.824,0,1533.08,100
7.84701,0.0235618,0.0670333,0.0953549,2.4889e+07,2.35364e+06,25,0,321.224,0,1538.21,100
7.86301,0.0235618,0.0674103,0.0964305,2.48864e+07,2.38026e+06,25,0,321.624,0,1543.35,100
7.87901,0.0235618,0.0677873,0.097512,2.48839e+07,2.40703e+06,25,0,322.024,0,1548.5,100
7.89501,0.0235618,0.0681643,0.0985997,2.48812e+07,2.43394e+06,25,0,322.424,0,1553.66,100
7.91101,0.0235618,0.0685413,0.0996933,2.48786e+07,2.461e+06,25,0,322.824,0,1558.82,100
7.92801,0.0235618,0.0689418,0.100862,2.48759e+07,2.48821e+06,25,0,323.249,0,1564.31,100
7.94501,0.0235618,0.0693424,0.102037,2.48729e+07,2.51727e+06,25,0,323.674,0,1569.81,100
7.96201,0.0235618,0.0697429,0.10322,2.487e+07,2.54651e+06,25,0,324.099,0,1575.32,100
7.97901,0.0235618,0.0701435,0.104409,2.48669e+07,2.57591e+06,25,0,324.524,0,1580.83,100
7.99501,0.0235618,0.0705205,0.105534,2.48639e+07,2.60548e+06,25,0,324.924,0,1586.03,100
8.01201,0.0235618,0.070921,0.106736,2.48609e+07,2.63345e+06,25,0,325.349,0,1591.55,100
8.02901,0.0235618,0.0713216,0.107945,2.48577e+07,2.66334e+06,25,0,325.774,0,1597.09,100
8.04501,0.0235618,0.0716986,0.109089,2.48545e+07,2.69339e+06,25,0,326.174,0,1602.3,100
8.06101,0.0235618,0.0720756,0.11024,2.48514e+07,2.72183e+06,25,0,326.574,0,1607.53,100
8.07701,0.0235618,0.0724526,0.111396,2.48482e+07,2.75041e+06,25,0,326.974,0,1612.75,100
8.09301,0.0235618,0.0728296,0.112558,2.4845e+07,2.77914e+06,25,0,327.374,0,1617.99,100
8.10901,0.0235618,0.0732066,0.113726,2.48418e+07,2.80801e+06,25,0,327.774,0,1623.23,100
8.12501,0.0235618,0.0735835,0.114901,2.48385e+07,2.83703e+06,25,0,328.174,0,1628.48,100
8.14101,0.0235618,0.0739605,0.116081,2.48352e+07,2.8662e+06,25,0,328.574,0,1633.73,100
8.15801,0.0235618,0.0743611,0.117342,2.48318e+07,2.89551e+06,25,0,328.999,0,1639.32,100
8.17501,0.0235618,0.0747616,0.118609,2.48281e+07,2.92682e+06,25,0,329.424,0,1644.92,100
8.19101,0.0235618,0.0751386,0.119809,2.48244e+07,2.95829e+06,25,0,329.824,0,1650.19,100
8.20701,0.0235618,0.0755156,0.121014,2.48208e+07,2.98805e+06,25,0,330.224,0,1655.47,100
8.22401,0.0235618,0.0759162,0.122301,2.48172e+07,3.01797e+06,25,0,330.649,0,1661.09,100
8.24001,0.0235618,0.0762932,0.123519,2.48133e+07,3.04991e+06,25,0,331.049,0,1666.38,100
8.25701,0.0235618,0.0766937,0.124819,2.48095e+07,3.08012e+06,25,0,331.474,0,1672.02,100
8.27401,0.0235618,0.0770943,0.126126,2.48055e+07,3.11238e+06,25,0,331.899,0,1677.65,100
8.29101,0.0235618,0.0774948,0.12744,2.48014e+07,3.1448e+06,25,0,332.324,0,1683.3,100
8.30801,0.0235618,0.0778954,0.128761,2.47973e+07,3.17739e+06,25,0,332.749,0,1688.95,100
8.32501,0.0235618,0.0782959,0.130089,2.4793e+07,3.21014e+06,25,0,333.174,0,1694.61,100
8.34201,0.0235618,0.0786965,0.131423,2.47888e+07,3.24305e+06,25,0,333.599,0,1700.28,100
8.35901,0.0235618,0.079097,0.132764,2.47844e+07,3.27613e+06,25,0,334.024,0,1705.96,100
8.37601,0.0235618,0.0794976,0.134112,2.478e+07,3.30936e+06,25,0,334.449,0,1711.64,100
8.39201,0.0235618,0.0798746,0.135387,2.47755e+07,3.34277e+06,25,0,334.849,0,1716.99,100
8.40801,0.0235618,0.0802516,0.136668,2.47712e+07,3.37435e+06,25,0,335.249,0,1722.35,100
8.42401,0.0235618,0.0806285,0.137955,2.47669e+07,3.40608e+06,25,0,335.649,0,1727.72,100
8.44001,0.0235618,0.0810055,0.139248,2.47625e+07,3.43795e+06,25,0,336.049,0,1733.09,100
8.45601,0.0235618,0.0813825,0.140547,2.4758e+07,3.46997e+06,25,0,336.449,0,1738.47,100
8.47201,0.0235618,0.0817595,0.141853,2.47535e+07,3.50213e+06,25,0,336.849,0,1743.86,100
8.48801,0.0235618,0.0821365,0.143164,2.47489e+07,3.53443e+06,25,0,337.249,0,1749.25,100
8.50401,0.0235618,0.0825135,0.144481,2.47442e+07,3.56688e+06,25,0,337.649,0,1754.65,100
8.52101,0.0235618,0.0829141,0.145887,2.47395e+07,3.59947e+06,25,0,338.074,0,1760.4,100
8.53701,0.0235618,0.083291,0.147217,2.47344e+07,3.63425e+06,25,0,338.474,0,1765.81,100
8.55401,0.0235618,0.0836916,0.148636,2.47296e+07,3.66714e+06,25,0,338.899,0,1771.57,100
8.57101,0.0235618,0.0840921,0.150062,2.47244e+07,3.70224e+06,25,0,339.324,0,1777.33,100
8.58801,0.0235618,0.0844927,0.151495,2.4719e+07,3.73749e+06,25,0,339.749,0,1783.1,100
8.60401,0.0235618,0.0848697,0.15285,2.47137e+07,3.77291e+06,25,0,340.149,0,1788.54,100
8.62101,0.0235618,0.0852702,0.154296,2.47085e+07,3.80639e+06,25,0,340.574,0,1794.33,100
8.63801,0.0235618,0.0856708,0.155749,2.4703e+07,3.84212e+06,25,0,340.999,0,1800.12,100
8.65501,0.0235618,0.0860713,0.157209,2.46974e+07,3.87801e+06,25,0,341.424,0,1805.92,100
8.67201,0.0235618,0.0864719,0.158676,2.46917e+07,3.91406e+06,25,0,341.849,0,1811.73,100
8.68901,0.0235618,0.0868724,0.160149,2.46859e+07,3.95027e+06,25,0,342.274,0,1817.55,100
8.70601,0.0235618,0.087273,0.161629,2.46801e+07,3.98664e+06,25,0,342.699,0,1823.37,100
8.72301,0.0235618,0.0876735,0.163116,2.46742e+07,4.02316e+06,25,0,343.124,0,1829.2,100
8.74001,0.0235618,0.0880741,0.16461,2.46682e+07,4.05985e+06,25,0,343.549,0,1835.03,100
8.75601,0.0235618,0.0884511,0.166022,2.46621e+07,4.0967e+06,25,0,343.949,0,1840.53,100
8.77201,0.0235618,0.0888281,0.167441,2.46562e+07,4.13152e+06,25,0,344.349,0,1846.04,100
8.78801,0.0235618,0.0892051,0.168865,2.46504e+07,4.16648e+06,25,0,344.749,0,1851.55,100
8.80501,0.0235618,0.0896056,0.170385,2.46444e+07,4.20159e+06,25,0,345.174,0,1857.42,100
8.82101,0.0235618,0.0899826,0.171822,2.4638e+07,4.23904e+06,25,0,345.574,0,1862.94,100
8.83801,0.0235618,0.0903832,0.173355,2.46319e+07,4.27443e+06,25,0,345.999,0,1868.82,100
8.85401,0.0235618,0.0907602,0.174804,2.46253e+07,4.31219e+06,25,0,346.398,0,1874.36,100
8.87101,0.0235618,0.0911607,0.17635,2.4619e+07,4.34787e+06,25,0,346.823,0,1880.25,100
8.88701,0.0235618,0.0915377,0.177812,2.46123e+07,4.38594e+06,25,0,347.223,0,1885.81,100
8.90401,0.0235618,0.0919382,0.179371,2.46058e+07,4.4219e+06,25,0,347.648,0,1891.71,100
8.92101,0.0235618,0.0923388,0.180938,2.45989e+07,4.46027e+06,25,0,348.073,0,1897.63,100
8.93801,0.0235618,0.0927394,0.182511,2.45919e+07,4.4988e+06,25,0,348.498,0,1903.55,100
8.95501,0.0235618,0.0931399,0.184091,2.45848e+07,4.53748e+06,25,0,348.923,0,1909.47,100
8.97101,0.0235618,0.0935169,0.185584,2.45776e+07,4.57632e+06,25,0,349.323,0,1915.06,100
8.98801,0.0235618,0.0939174,0.187177,2.45707e+07,4.61301e+06,25,0,349.748,0,1921,100
9.00501,0.0235618,0.094318,0.188777,2.45633e+07,4.65215e+06,25,0,350.173,0,1926.95,100
9.02201,0.0235618,0.0947185,0.190384,2.45559e+07,4.69145e+06,25,0,350.598,0,1932.91,100
9.03801,0.0235618,0.0950955,0.191902,2.45483e+07,4.7309e+06,25,0,350.998,0,1938.52,100
9.05401,0.0235618,0.0954725,0.193427,2.45411e+07,4.76817e+06,25,0,351.398,0,1944.14,100
9.07001,0.0235618,0.0958495,0.194958,2.45338e+07,4.80558e+06,25,0,351.798,0,1949.77,100
9.08701,0.0235618,0.0962501,0.19659,2.45264e+07,4.84312e+06,25,0,352.223,0,1955.75,100
9.10401,0.0235618,0.0966506,0.19823,2.45185e+07,4.88316e+06,25,0,352.648,0,1961.74,100
9.12101,0.0235618,0.0970512,0.199876,2.45104e+07,4.92336e+06,25,0,353.073,0,1967.74,100
9.13701,0.0235618,0.0974282,0.201432,2.45023e+07,4.96371e+06,25,0,353.473,0,1973.39,100
9.15301,0.0235618,0.0978052,0.202994,2.44945e+07,5.00182e+06,25,0,353.873,0,1979.05,100
9.16901,0.0235618,0.0981821,0.204562,2.44867e+07,5.04007e+06,25,0,354.273,0,1984.72,100
9.18601,0.0235618,0.0985827,0.206235,2.44788e+07,5.07846e+06,25,0,354.698,0,1990.74,100
9.20301,0.0235618,0.0989833,0.207914,2.44702e+07,5.11939e+06,25,0,355.123,0,1996.78,100
9.21901,0.0235618,0.0993602,0.209501,2.44616e+07,5.16048e+06,25,0,355.523,0,2002.46,100
9.23501,0.0235618,0.0997372,0.211093,2.44534e+07,5.19929e+06,25,0,355.923,0,2008.15,100
9.25201,0.0235618,0.100138,0.212792,2.44451e+07,5.23823e+06,25,0,356.348,0,2014.21,100
9.26801,0.0235618,0.100515,0.214398,2.44361e+07,5.27975e+06,25,0,356.748,0,2019.91,100
9.28401,0.0235618,0.100892,0.216009,2.44276e+07,5.31897e+06,25,0,357.148,0,2025.62,100
9.30101,0.0235618,0.101292,0.217727,2.4419e+07,5.35832e+06,25,0,357.573,0,2031.7,100
9.31801,0.0235618,0.101693,0.219453,2.44098e+07,5.40028e+06,25,0,357.998,0,2037.78,100
9.33401,0.0235618,0.10207,0.221083,2.44004e+07,5.44239e+06,25,0,358.398,0,2043.51,100
9.35001,0.0235618,0.102447,0.222719,2.43915e+07,5.48215e+06,25,0,358.798,0,2049.25,100
9.36601,0.0235618,0.102824,0.224361,2.43825e+07,5.52205e+06,25,0,359.198,0,2054.99,100
9.38201,0.0235618,0.103201,0.226009,2.43734e+07,5.56209e+06,25,0,359.598,0,2060.74,100
9.39901,0.0235618,0.103601,0.227767,2.43642e+07,5.60225e+06,25,0,360.023,0,2066.86,100
9.41601,0.0235618,0.104002,0.229532,2.43543e+07,5.64507e+06,25,0,360.448,0,2072.99,100
9.43501,0.0235618,0.10445,0.231512,2.43443e+07,5.68804e+06,25,0,360.923,0,2079.84,100
9.45201,0.0235618,0.10485,0.233291,2.4333e+07,5.73624e+06,25,0,361.348,0,2085.98,100
9.46901,0.0235618,0.105251,0.235077,2.43228e+07,5.77952e+06,25,0,361.773,0,2092.12,100
9.48501,0.0235618,0.105628,0.236764,2.43124e+07,5.82294e+06,25,0,362.173,0,2097.92,100
9.50201,0.0235618,0.106028,0.238563,2.43026e+07,5.86395e+06,25,0,362.598,0,2104.08,100
9.51801,0.0235618,0.106405,0.240262,2.4292e+07,5.90766e+06,25,0,362.998,0,2109.88,100
9.53501,0.0235618,0.106806,0.242075,2.42819e+07,5.94894e+06,25,0,363.423,0,2116.06,100
9.55101,0.0235618,0.107183,0.243787,2.42711e+07,5.99293e+06,25,0,363.823,0,2121.87,100
9.56801,0.0235618,0.107583,0.245612,2.42608e+07,6.03447e+06,25,0,364.248,0,2128.06,100
9.58401,0.0235618,0.10796,0.247336,2.42497e+07,6.07875e+06,25,0,364.648,0,2133.89,100
9.60101,0.0235618,0.108361,0.249175,2.42392e+07,6.12056e+06,25,0,365.073,0,2140.1,100
9.61801,0.0235618,0.108761,0.251021,2.42279e+07,6.16512e+06,25,0,365.498,0,2146.31,100
9.63401,0.0235618,0.109138,0.252764,2.42165e+07,6.20982e+06,25,0,365.898,0,2152.16,100
9.65101,0.0235618,0.109539,0.254623,2.42056e+07,6.25202e+06,25,0,366.323,0,2158.38,100
9.66701,0.0235618,0.109916,0.256378,2.4194e+07,6.29701e+06,25,0,366.723,0,2164.24,100
9.68401,0.0235618,0.110317,0.25825,2.41829e+07,6.33947e+06,25,0,367.148,0,2170.48,100
9.70101,0.0235618,0.110717,0.260129,2.4171e+07,6.38473e+06,25,0,367.573,0,2176.73,100
9.71801,0.0235618,0.111118,0.262015,2.41589e+07,6.43013e+06,25,0,367.998,0,2182.98,100
9.73401,0.0235618,0.111495,0.263795,2.41468e+07,6.47567e+06,25,0,368.398,0,2188.87,100
9.75101,0.0235618,0.111895,0.265694,2.41352e+07,6.51867e+06,25,0,368.823,0,2195.14,100
9.76701,0.0235618,0.112272,0.267488,2.41228e+07,6.56448e+06,25,0,369.223,0,2201.04,100
9.78301,0.0235618,0.112649,0.269287,2.4111e+07,6.60773e+06,25,0,369.623,0,2206.95,100
9.79901,0.0235618,0.113026,0.271092,2.4099e+07,6.6511e+06,25,0,370.023,0,2212.87,100
9.81601,0.0235618,0.113427,0.273017,2.4087e+07,6.6946e+06,25,0,370.448,0,2219.16,100
9.83201,0.0235618,0.113804,0.274835,2.4074e+07,6.74095e+06,25,0,370.848,0,2225.09,100
9.84801,0.0235618,0.114181,0.276659,2.40618e+07,6.7847e+06,25,0,371.248,0,2231.03,100
9.86401,0.0235618,0.114558,0.278489,2.40493e+07,6.82858e+06,25,0,371.648,0,2236.97,100
9.88001,0.0235618,0.114935,0.280325,2.40368e+07,6.87258e+06,25,0,372.048,0,2242.92,100
9.89701,0.0235618,0.115335,0.282282,2.40241e+07,6.91669e+06,25,0,372.473,0,2249.25,100
9.91301,0.0235618,0.115712,0.28413,2.40106e+07,6.9637e+06,25,0,372.873,0,2255.21,100
9.93001,0.0235618,0.116113,0.286101,2.39976e+07,7.00807e+06,25,0,373.298,0,2261.56,100
9.94701,0.0235618,0.116513,0.288078,2.39838e+07,7.05534e+06,25,0,373.723,0,2267.91,100
9.96401,0.0235618,0.116914,0.290062,2.39698e+07,7.10275e+06,25,0,374.148,0,2274.26,100
9.98101,0.0235618,0.117314,0.292053,2.39556e+07,7.1503e+06,25,0,374.573,0,2280.63,100
9.99701,0.0235618,0.117691,0.293933,2.39414e+07,7.19798e+06,25,0,374.973,0,2286.62,100
10.014,0.0235618,0.118092,0.295938,2.39278e+07,7.24298e+06,25,0,375.398,0,2293,100
10.03,0.0235618,0.118469,0.29783,2.39132e+07,7.29092e+06,25,0,375.798,0,2299.01,100
10.046,0.0235618,0.118846,0.299729,2.38994e+07,7.33616e+06,25,0,376.198,0,2305.03,100
10.063,0.0235618,0.119246,0.301752,2.38854e+07,7.38152e+06,25,0,376.623,0,2311.43,100
10.079,0.0235618,0.119623,0.303663,2.38704e+07,7.42984e+06,25,0,377.023,0,2317.46,100
10.095,0.0235618,0.12,0.30558,2.38562e+07,7.47545e+06,25,0,377.423,0,2323.49,100
10.111,0.0235618,0.120377,0.307503,2.38418e+07,7.52116e+06,25,0,377.823,0,2329.53,100
10.128,0.0235618,0.120778,0.309553,2.38273e+07,7.567e+06,25,0,378.248,0,2335.96,100
10.144,0.0235618,0.121155,0.311489,2.38117e+07,7.61582e+06,25,0,378.648,0,2342.02,100
10.161,0.0235618,0.121556,0.313552,2.3797e+07,7.6619e+06,25,0,379.073,0,2348.46,100
10.178,0.0235618,0.121956,0.315621,2.37811e+07,7.71097e+06,25,0,379.498,0,2354.9,100
10.195,0.0235618,0.122357,0.317698,2.37651e+07,7.76018e+06,25,0,379.923,0,2361.36,100
10.211,0.0235618,0.122734,0.319659,2.37489e+07,7.80952e+06,25,0,380.323,0,2367.44,100
10.228,0.0235618,0.123134,0.321749,2.37336e+07,7.85607e+06,25,0,380.748,0,2373.91,100
10.245,0.0235618,0.123535,0.323845,2.37171e+07,7.90565e+06,25,0,381.173,0,2380.39,100
10.261,0.0235618,0.123912,0.325825,2.37005e+07,7.95536e+06,25,0,381.573,0,2386.49,100
10.278,0.0235618,0.124312,0.327935,2.36847e+07,8.00226e+06,25,0,381.998,0,2392.98,100
10.294,0.0235618,0.124689,0.329927,2.36677e+07,8.05221e+06,25,0,382.398,0,2399.09,100
10.31,0.0235618,0.125066,0.331925,2.36517e+07,8.09934e+06,25,0,382.798,0,2405.22,100
10.327,0.0235618,0.125467,0.334054,2.36354e+07,8.14658e+06,25,0,383.223,0,2411.73,100
10.344,0.0235618,0.125867,0.336191,2.3618e+07,8.1969e+06,25,0,383.648,0,2418.25,100
10.361,0.0235618,0.126268,0.338334,2.36005e+07,8.24733e+06,25,0,384.073,0,2424.77,100
10.377,0.0235618,0.126645,0.340357,2.35827e+07,8.2979e+06,25,0,384.473,0,2430.92,100
10.393,0.0235618,0.127022,0.342386,2.35659e+07,8.34559e+06,25,0,384.873,0,2437.07,100
10.409,0.0235618,0.127399,0.344422,2.35489e+07,8.3934e+06,25,0,385.273,0,2443.24,100
10.426,0.0235618,0.127799,0.346591,2.35318e+07,8.44131e+06,25,0,385.698,0,2449.79,100
10.443,0.0235618,0.1282,0.348767,2.35134e+07,8.49234e+06,25,0,386.123,0,2456.35,100
10.459,0.0235618,0.128577,0.350821,2.34949e+07,8.54348e+06,25,0,386.523,0,2462.53,100
10.476,0.0235618,0.128977,0.35301,2.34773e+07,8.59173e+06,25,0,386.948,0,2469.11,100
10.493,0.0235618,0.129378,0.355206,2.34584e+07,8.6431e+06,25,0,387.373,0,2475.69,100
10.51,0.0235618,0.129779,0.357409,2.34394e+07,8.6946e+06,25,0,387.798,0,2482.28,100
10.526,0.0235618,0.130156,0.359489,2.34202e+07,8.74621e+06,25,0,388.198,0,2488.48,100
10.543,0.0235618,0.130556,0.361705,2.34019e+07,8.79489e+06,25,0,388.623,0,2495.09,100
10.56,0.0235618,0.130957,0.363928,2.33824e+07,8.84673e+06,25,0,389.048,0,2501.7,100
10.577,0.0235618,0.131357,0.366157,2.33626e+07,8.89868e+06,25,0,389.473,0,2508.32,100
10.594,0.0235618,0.131758,0.368394,2.33428e+07,8.95075e+06,25,0,389.898,0,2514.94,100
10.611,0.0235618,0.132158,0.370637,2.33227e+07,9.00293e+06,25,0,390.323,0,2521.57,100
10.627,0.0235618,0.132535,0.372755,2.33024e+07,9.05523e+06,25,0,390.723,0,2527.82,100
10.644,0.0235618,0.132936,0.375011,2.32832e+07,9.10456e+06,25,0,391.147,0,2534.47,100
10.661,0.0235618,0.133336,0.377274,2.32626e+07,9.15707e+06,25,0,391.572,0,2541.12,100
10.678,0.0235618,0.133737,0.379544,2.32418e+07,9.2097e+06,25,0,391.997,0,2547.78,100
10.695,0.0235618,0.134137,0.381821,2.32208e+07,9.26243e+06,25,0,392.422,0,2554.45,100
10.712,0.0235618,0.134538,0.384105,2.31997e+07,9.31528e+06,25,0,392.847,0,2561.12,100
10.729,0.0235618,0.134938,0.386396,2.31784e+07,9.36824e+06,25,0,393.272,0,2567.8,100
10.746,0.0235618,0.135339,0.388693,2.31568e+07,9.42131e+06,25,0,393.697,0,2574.49,100
10.762,0.0235618,0.135716,0.390861,2.31351e+07,9.47448e+06,25,0,394.097,0,2580.8,100
10.779,0.0235618,0.136117,0.393172,2.31145e+07,9.52463e+06,25,0,394.522,0,2587.5,100
10.795,0.0235618,0.136494,0.395353,2.30925e+07,9.57801e+06,25,0,394.922,0,2593.81,100
10.811,0.0235618,0.136871,0.39754,2.30715e+07,9.62835e+06,25,0,395.322,0,2600.14,100
10.828,0.0235618,0.137271,0.39987,2.30504e+07,9.67878e+06,25,0,395.747,0,2606.86,100
10.844,0.0235618,0.137648,0.402069,2.30278e+07,9.73246e+06,25,0,396.147,0,2613.2,100
10.86,0.0235618,0.138025,0.404275,2.30063e+07,9.78309e+06,25,0,396.547,0,2619.54,100
10.876,0.0235618,0.138402,0.406486,2.29847e+07,9.8338e+06,25,0,396.947,0,2625.89,100
10.894,0.0235618,0.138826,0.408981,2.29629e+07,9.8846e+06,25,0,397.397,0,2633.03,100
10.91,0.0235618,0.139203,0.411205,2.29382e+07,9.94187e+06,25,0,397.797,0,2639.4,100
10.927,0.0235618,0.139604,0.413575,2.2916e+07,9.99286e+06,25,0,398.222,0,2646.16,100
10.944,0.0235618,0.140004,0.415952,2.28922e+07,1.00471e+07,25,0,398.647,0,2652.94,100
10.96,0.0235618,0.140381,0.418195,2.28683e+07,1.01015e+07,25,0,399.047,0,2659.32,100
10.977,0.0235618,0.140782,0.420585,2.28456e+07,1.01528e+07,25,0,399.472,0,2666.1,100
10.993,0.0235618,0.141159,0.42284,2.28213e+07,1.02074e+07,25,0,399.872,0,2672.5,100
11.009,0.0235618,0.141536,0.425102,2.27982e+07,1.02588e+07,25,0,400.272,0,2678.9,100
11.026,0.0235618,0.141936,0.427511,2.27749e+07,1.03103e+07,25,0,400.697,0,2685.71,100
11.042,0.0235618,0.142313,0.429785,2.275e+07,1.03652e+07,25,0,401.097,0,2692.12,100
11.059,0.0235618,0.142714,0.432208,2.27264e+07,1.04169e+07,25,0,401.522,0,2698.95,100
11.076,0.0235618,0.143114,0.434638,2.27011e+07,1.04719e+07,25,0,401.947,0,2705.77,100
11.093,0.0235618,0.143515,0.437074,2.26756e+07,1.0527e+07,25,0,402.372,0,2712.61,100
11.11,0.0235618,0.143915,0.439517,2.26499e+07,1.05823e+07,25,0,402.797,0,2719.46,100
